tweet index	tweet	label
1693	USER Mending lu open DC lah babi jangan koar koar gajelass, punya kanjut ga lu??	1
1694	USER Waduh kalau gitu mah emang beda sama cewe cewe lain soalnya lebih mirip burung jurig	0
1695	Nah ini dia jurig yang ku cari cari	0
1696	USER Okey sayangg, mesum smw lu ama pacar gua, gua tabok ama kanjut badak yeu baru tau rasa lu	0
1697	USER He kanjut, STOP lo kaya gitu dasar Caper	1
1698	AING NGAKAK BGT IH JANC*OKKKK https://t.co/hUZcYH1FAD	0
1699	USER Inii orangg juga, lupa dia senator mana, ngeselin bgt pengen aing sentil jantungnyaa🤬 https://t.co/dmayRuPOf9	0
1700	lambung gue jd korban anjeink 😔 sengaja begadang biar jam set 3 ngadon adonan roti kentang eh di jam 2.11 malah tidur ajg guoblog. Bangun² jam 4 blm ngadon alah koplok. Lgsg bikin sahur underpressure cok, udh deh makan jg selewatnya alhasil mampus²an amat lambung nyeri	0
1701	Kamu bisa menghapus kontak ku dari wa mu, tapi kamu tidak bisa menghapusku dari hidupmu WAHAHAHAH LEBOK SIAH KATA GUE TEH💀 https://t.co/3KIZfyHKdl	0
1702	USER beungeut sia siga beruk = kamu ganteng	1
1703	Nalar lu dipake, ngapain hybe rela nyogok buat collab Zico Jennie salah satu member blackpink secara hybe juga ga mau kalah saing sama bp. Koplok	0
1704	Anjing aing kira lord rangga udah mentok, orang waham bisa jadi wakil kepala bssn https://t.co/p74ujgv90M	0
1705	ni ini wint ti gi whiri yi ilridy iri, setan mana mau ngaku kalo dia setan wkwkkk bagong sia https://t.co/BUOUgbavF7	1
1706	JASTIP IYA TRIP IYA, jirlah🥲 ini gada yg mau bantu aing buat war kah😭😭😭😭😭😭😭	0
1707	Aing kpd ceue yg aing suka tapi doi tiba tiba ngilang :	0
1708	USER Lebok sia moncong putih. Amin ga bakal mau ma penghianat.. maling teriak maling 🤣🤣🤣🤣	1
1709	lucu banget anak jurig ihhh gemes banget adek	0
1710	Eh ketang setop dlu ah abis duit kehed Takut jankenpon tidak ada kemjauwan	0
1711	7 Tempat Wisata di Garut yang Lagi Hits, dari Darajat Pass sampai Leuwi Jurig https://t.co/dzY3q4mUAz https://t.co/mrGwnPxGgq	0
1712	Atasan anyinh ini seragam kga gw kecilin ye tot emng XL nya kecil di badan ainggg, ah si kanjut bikin mood gw jelek, fak u newnewng🤾	1
1713	riyeut pelunasan memkit anying, aing teh asup kamana si sabenerna teh. sing bener atuh, aing mah mana teu nempo ti kamari deui😭	0
1714	USER Halah, percuma kuliah tpi teu boga otak jng adab mah. Dunia teh muter kehed, bisa wae sia ayeuna keur diluhur, teu apal isuk pageto ujug2 nyungseb. Congor teh dijaga. Buat sendernya, keputusan yg bagus buat left, fokus sama dunia kamu sendiri aja ❤️	1
1715	Ini hani harus dikasih binatang baru ngereog dah lu wkwk jurig mah ga mempan buat dia🤣	0
1716	USER Sorry ye, mskpn dandanan nenek gue ke cuma pakai koplok ama daster, bukan berati miskin	0
1717	USER Bau debu, beberapa tempat ada sudut jurig	0
1718	Murakumo Gou. Anak jurig bisa diem gak? Pas Danzen Kimi lu bikin jantung gua dag dig dug ser war wer worr asgevtdudkkdkdlskabagafjsksk 😭😭😭😭😭😭	0
1719	USER naon sih retha pikasebeleun tiap baca dari pas awal sampe season ini penuh emosi😭😭😭😭	0
1720	Gua gaakan ampe bw bw fisik kalo lu nya ga senyebelin ini bangsatttttt kanjut pukimak 🖕 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕	1
1721	WKWKW GUE BACA THREAD INI ANTARA SEREM SM NGAKAK ANJRIT, KAK LU KOCAG DEH SAINGAN SM JURIG 😭😭😭	0
1722	Anjing?? Iya gue tau rumah gue ngga pake keramik lantainya, cmn pake semen yang diaci gitu, tapi bisa gak jngn ngeludah dilantainya anjing!! Kesel gue sumpah, padahal lo udh jadi ortu tpi gini anjing kehed teh	1
1723	Bapa2 kalo kumpul sama temenya trus tbtb ada panggilan masuk ke 1 orang, reflek bapa2 yg lainya ngangkat hp smuanya, heran aing mah HAHAHAHA	0
1724	USER bib pasti mencak mencak klo liat ak dasar belegug 😭	0
1725	USER Kang runtah ayeuna ngan narima orderan angkut per tarikan. Padahal bulanan geus mayar. Permainan 😂 😂 😂	1
1726	Sumpah ya muka aing bukan dibuat bahan coli koplok sia! Pake kerudung sopan gini masih aja ada org gila berfantasi ngew sama gue.	1
1727	USER Lo yang playing victim sama nuduh nuduh gua ga jelas ya babik binatang jurig gembel	1
1728	USER Jujur aku juga bete bgt. Entah cinepolis eror atau emang seat belakang dikeluarin baru malem. Aku war dapet jam 4, tapi ke depan gt loh de… terus ini banyak muncul di seat A - F. Kek gelo bgt atiku	0
1729	USER Bayangin mereka gangguin jurig terowongan angker	0
1730	INSANE!! 53 g/a disemua kompetisi, forward tim kalian bisa juga ga? Gacor semua striker aing 😘 tapi syg jota udah out krn long injuri 🥺 https://t.co/kQy9ZNQbtQ	0
1731	Langsung gue teriakin dengan teriakan penuh emosi "Gandeng sia kehed. Ngan gandengkeun si jangkar bebel mah." (Berisik lo anying. Apaan lo bikin berisik dan ganggu aja)  Masih gak respon dia dan lanjut nyalain lagi motornya, wah gue ngamuk lagi "si anak setan sia bedegong"	1
1732	Asli lucu wkwkwk. Cwk kpop emang menarik bagi sobat jurig keknya. Agak trauma juga majang pc mingyu di lemari 😭 mana kl udah mulai jam 3 pagi suka bau parfum gue, gile dia naksir mingyu + nyolong parfum gue apa yak 😭	0
1733	“Maneh yg ini lah, maneh yg itu lah”. Terus maneh ngapain klo aing terus? 🤣	0
1734	USER Ini mau sampe kapan kaya gini terus? Sok lu pada ikut berkabung, 135 nyawa melayang sia sia, kehed. Liga di bekuin nanti bilangnya butuh hiburan, ada yg mati bilangnya tak ada nyawa yg sebanding dengan bla bla bla alah jancok.	1
1735	Lu mau buat konten sedemikian bagusnya pasti ada manusia2 kehed ☺☺☺	1
1736	USER emang suka kek gitu da si elon pikasebeleun	1
1737	USER ente yang bahlul nama import dari timteng tapi saran kebaikan di bilang bahlul..lu kali yang koplok	1
1738	Koplok, jadi aing nu katempo salah na ieu th. Iya dimaafin" sounds nyebelin anjing"	0
1739	USER USER pendapat lu ga nyambung ya, dasar  belegug	1
1740	ANJRIT GUE BARU TAU selama ini gue taunya cuma kanjut😔	0
1741	WOY MAS CRUSH KU ADA DI RUMAHH ASDFGHJKL MANA TADI KETWMU NYA KE GEMBEL LAGI AING NYA ARGHHHHHH	0
1742	USER USER USER Emang lu pikir ngetik kanjut kaga bokep?	0
1743	USER tp itu kek urban legend nya org korea gak sih,,dulu shinhwa kek pernah oge crta mun ktmu jurig sok sukses hahaha	0
1744	USER Si ajig kadon ngajaredog weh kehed teh ditegor ku kolot teh, karoplok emang bebenyit teh lainna bubar...	1
1745	Gue gamau nyalahin diaa karna dia udah bantu gue buat ngasi ke kantornyaa.. TAPI INI KANTORNYA YANG KANJUT ANJINGGGGGG GA ADA RESPON😭	1
1746	bang kenapa ada orang pikasebeleun ?? karena biar sabar lu bukan cuma sekedar teori (pokona mah siah pa taufik ku aing inget ngaran maneh ke di cirian di jalan mun ka ciparay)	1
1747	Bank mandiri hari sabtu buka gak? Mau ngambil duit kartu atm aing malah kadaluarsa 😭	0
1748	ICHA BLOKKK KEHED NAJONG BGT IH ERA:Vvv MAJU SINI ANJR GW KATAIN ICHA 999x	1
1749	ngakak banget hari senin ada pencoblosan apaya gatau lurah mungkin, eh ada timses ke rumah nyogok 50rb. ditolak lah, maaf banget sehari aja aing pernah ngeluarin 5jt (buat tiket konser wkwk) gak worth it banget cuma 50rb kalo 50jt ya gamau juga haram akh teu berkah	0
1750	USER Kanjut pemain uzbek emang pecah rab?	0
1751	USER USER USER iyah eneng..jarunya jurig cai moal mendakan emping sareng sayur lodeh di ditu..😭 siyap...Aamin.. hatur nuhun eneng,eneng oge sing lancar,sehat selalu dan jangan lupa bahagia..gkgkgk🙏😂💃🤸	0
1752	tau lah gua udah cape,pusing tjuan awal kita uda melenceng kmna' ya sial, gajelas lu pada so soan educate tpi pake cara ngehate mmber goblok, elu yg kudu di educate brrti, sia goblok pisan jdi jlema teh gelo	1
1753	kemana runtah dan cinta sabun mandi arghhhhhhhh https://t.co/NzQtL9JmOG	0
1754	USER padahal dia bukan pengusaha batu bara til, sakit hati ceunah liat aing mau nikah	0
1755	USER punten bgt ini lix🙏🏻 abisnya lu sus bgt dri jaman oh:) tp km jurig ganteng kok😔 alafyu mas jurig🥰	0
1756	Aing tuh kalo di jakarta, lg otw pulang terus abangnya lewat jalan ke arah rumah dulu, suka takut “hah gue salah tag alamat (ke rumah yang dulu) kah??”	0
1757	USER GLOWIE SOK IYA ANJG, LU YG SAMPAH BANGSATTTT GATAU APA APA UDH SOTOY SEBGTUNYA. MODAR SIA KEHED ANYING BLEGUG	1
1758	USER lebay lu pbb gk guna kanjut	1
1759	USER USER Android saya mah kalau dipake serching hal kaya gitu teh suka ngeblank, yg nongol malah jurig jarian. Ya bagen atuh aman mah! Tapi napa jadi rame kaya banyak udang kurang aer jiga jaer kasaatan.	0
1760	USER bandung estetik ya pas lagi / beres ujan" Beungeut sia hurung ajig. Estetik estetik pukimak"	1
1761	Mbuhhh lah wis aing nangis sesenggukan jam segini 😭😭	0
1762	hp ip aing di ganti apanya ya anjing sama si service abal abal, masa gabisa masuk icloud	0
1763	USER Istriku yang tau tau nyetel ini yutup dan langsung saja aing nyeletuk “iku arek gak loro skizo ta?” 😭	0
1764	USER Kalem ca aing ge 8-9 bulan setelah lulus baru dapet. Semangat weh ulah cape apply	0
1765	USER KANJUT LO GUE DAH BOLAK BALIK GANTI DSTA KE WIFI TERNYATA EMANG PETENG	1
1766	benci banget gue anjing ngentot memek bajingan puki meki kontol peler pepek pantek kanjut	1
1767	kaga pernah kan lu ada kelas dari jam 5 pagi sampe 6 sore? balik kanjut nugas sampe jam 12? besoknya kelas lagi jam 7😭😭😭 gw bahkan pernah ga tidur 30an jam sibuk bercumbu dgn kekasihku yg banyak itu (tugas) 😭😭😭😭😭😭	0
1768	USER Tapi bukan anak jurig ya ini. 😭 namanya Kaleia Aozora, tapi dipanggilnya Oya karena masih cadel lidahnya dia. 🥺	0
1769	USER 😭😭😭 mnding ngejurig di Braga, beneran ada jurig nya	0
1770	Gila aing kejar2an waktu dari turun krl, takut bang ucok udh tutup Lupa beli lampu tjoyyy	0
1771	USER kalo mau foto bareng suka bilang ke temen, tolong fotoin aing sama pacar aing dong""	0
1772	USER Aing baru tau, Al Jabbar se cantik ini aslinya?	0
1773	USER ufi koplok anjir masij dilanjutin gw udh diem	0
1774	USER gabakalan pernah ada nar jurig malem"😭😭"	0
1775	USER "gui minti miif" asli na lo kehed kl kata gue	1
1776	shn mau kemanasik penasaran bgt aing dari tadi 😩	0
1777	USER lu jadi jurig nya maa 😮‍💨🪭	0
1778	USER KONTOL LAH KAMU ARIE...BERAKHLAK TAI ANJING LAH GOBLOG SIA KEHED	1
1779	tanyain aja temen sekelas pasti lupa sama aing	0
1780	Njir gue maling putu jake, di kehed in kieu 😮‍💨	0
1781	USER YAAAAAA KENAPA BELUM SIAP? Iya ada kamu tah jurig	1
1782	ga ada sumpah bedanya, yg bedain cuman attitude doang titik, mau anak smk yg jago/sukses jg banyak, mau anak nhi yg pinter ya pinter yg belegug jg ada yg sukses jg banyak, cuman lcb mah udh pasti 1, KAYA.	0
1783	Apakah konsepnya RV jadi jurig eureup eureup?😲	0
1784	USER Oiya bjir chanuu ama song biasanya aing manggilnya biar gampang diinget malah lupa meneh😭trims yh🤧🙏🏻	0
1785	USER Eh melon lu kerja yg bener napa. Ini timeline banyak iklan judol udah di report di mute masih muncul juga ai sia kehed	0
1786	USER USER USER USER USER Ngentot di depan umum sopan emang?gimana kalau misalnya anak kecil yang liat?ai sia boga otak teu si kanjut	1
1787	ini kl gue gak redday akhir minggu ini mah koplok bgt najis wkekwkjekw	0
1788	Dh gw apus orang orang nya kek tau apalagi yang discreet so cakep bgt u ngentot minta foto lebih lu aja kayak jurig gada muka	1
1789	USER bacot banget anying, lu aja sono tes tka sendiri, ribet.	1
1790	Kecewa saya kiki ga menang MCI season 11...mana ada ganjar pula kaga ada hubungannya pisan ahhhh gw lebok juga ni tipi gua😭😭	0
1791	USER IYACOY, apalagi ke PTDI. Tiap hari pun aing gaskan.	0
1792	yang bilang lee jaewook jelek gw gaabis pikir njir, laki seganteng itu dibilang jelekkk???!! woii mata koplok	1
1793	Ih emang dasar jurig sawah pikasebelen pisan	0
1794	USER MANA DESKRIPSI NYA PAS BANGET NI SI BEKO BACA AU AING NYA	0
1795	itulah yang gue suka dari bright 😌 GERCEP tau situasi, sat set sat set 😌😌 belajar sih menurut aing tuh jae oh jamal 😀🤣	0
1796	USER Mas maneh masih idup kan gak di apa apain kan sama jurig nya😭	0
1797	USER USER USER Ril, emang sesusah itu 😭  Aku search kehed itu apaan, ternyata wkwkwk	0
1798	USER anyinggg pekob😭😭😭 kehed gue dari tadi ngartiinnya "gblok" ternyata "sialan"	0
1799	Udah gatau lagi dah doain jelek apa lagi buat si jurig	0
1800	USER Ngakak jurig bisa2 nya😭 itu seventeen suami2 aku	0
1801	USER USER Bahagianya lihat yg dulu sekolam jadi saling serang, 😂😂😂😂 Lebok tah....	1
1802	USER koplok, lu like jg nyet	1
1803	jurig tuh emang tipe pngucut bgt kalo gangguiin manusia :)	0
1804	USER TUHKAN ANJING APA GUE BILANG KOPLOK ITU SI KEIL AKBAR FABI ARFAN TUH JOIN FOTO DEWA” ASUUUUUU GA PRCAYAAN SIH	1
1805	USER Dasar blegug,ijin usaha ny ada jg kg..	1
1806	sefruit percakapan aku &amp si kakak s : “mba mau beli pc apa sok nanti aku coret” a : “songun harga 100an bole?” s : “gelo” a : “yaudah pc hiseng yg 20k?” s : “jgn hiseng atuh, gak ah gak mau” a : “lah kenapa ? kan bukan bias kakak?” s : “kasian songunnya atuh nanti nangis” aku : https://t.co/PdX2qevNRx	0
1807	USER wah kata aing mah klo udah senyam senyum dpn hp pas cetan sm ornk tu hrus segera disadarkan bjir repal 😵‍💫😵‍💫😵‍💫	0
1808	USER LU DARI KEMAREN CIE CIE MULU KANJUT	0
1809	USER MKSTNYA TYPINH AK YG ATHUU TDI KEHED 😭	0
1810	ANJG lu USER . Heh Bobotoh mah bageur mau ngerayain hari jadi tim kebanggannya. Eeeh lu malah nurunin polisi. Maksudnya apa? Jawab KEHED USER !	1
1811	Yg aing tunggu2, tt dr uri bear🥹🥹🥹 Gemesss🫠🫠🫠	0
1812	Lebok tah tp durasi dipukulinnya kurang panjang	1
1813	gw jadi pacarnya udh gw bales naon sia koplok	1
1814	Dasar jalma anjing te gableg gegebir. Cadu sia rek nurut monyet. Ai kalakuan angger wae jiga bagong	1
1815	Belakangan ini suka dengerin lagu-lagu Dewa, tentu gak lupa juga lagu-lagu dari Peterpan (sekarang NOAH), sang inspirator awal mula aing ingin bermain gitar. Dan band-band di bawahnya juga telah melahirkan karya-karya yang luar biasa dan tersimpan dalam memori. 😁 https://t.co/IQr2RNovwt	0
1816	USER Emang kehed pa paloh ini astaga😡	1
1817	Kemarin ada yg bikin a thread pernikahan kevin &amp valen. Sekarang kok nggak ada yg bikin a thread jojo &amp shania ya. Padahal aing menunggu 🙄	0
1818	Gapok aing yg seharga cat 1 blm tax, menangis melihat seatplan 😭	0
1819	USER kalo ada yg bilang gitu jwapny “awak sia siga bagong” artiny nice to meet u too	1
1820	USER Wkwk untung ketemu orang bener terus sih ,sekali ketemu ngga bener berakhir ngancem2 nggamau aing ketemu tp semenjak nemu si mas auto berhenti walopun skrg berakhir belum happy ending 😁	0
1821	ih kanjut gitar ku ni heh. putus pulakk. info jual senar. so gw jdi bisa minta aturkan nada nya😊🤗	0
1822	aing ker ngahuleng tarik tidak menyangka melewati banyak hal yang amat sangat plot twist	0
1823	USER maneh geus kolot sakedap deui rek modar lain na tobat kalakah ngabunuh jeung musnahkeun jalema ... dasar gelo, ontohod, jeung belegug!	1
1824	AKU MAU MANDI TP ADA ANAK JURIG https://t.co/ny8Bl1vzYd	0
1825	Inget ya sayaangg... air tajin yg aku kirim diminum, punya sakit maag kamu tuh😟 Jgn sampe aku kirim labu berikut si Yati yg kehed itu 🔥 Missu baby 😍🤗🤣 https://t.co/nF5fMezAjm	0
1826	USER Ngasih kesempatan si gedebog pisang bwt cetak gol sekalian minta maaf, Ga jadi emosi, watir kitu beungeut na si joselu 😂	0
1827	USER MAU DIHANTUI SAMA JURIG MANIS SATU INI	0
1828	USER aing pernah sekesel itu sama panggilan bro tapi aing mencoba memahami jadi YAH yaudah, tpi emangnya panggilan sayang ya?🤭	0
1829	Dasar BLEGUG malem tuh org pada Molor Nyuk..	1
1830	dulu aku pernah sering mimpi pocong sama erep2 ketemu kunti jir wkwk kocak anjir sejak saat itu nepsong ngajak gelut jurig karna ganggu waktu tidur saya yg indah itu, tapi apalah saya cuman hamba Allah yg lemah penuh soda :("	0
1831	lah iyakah? gw taunya kanjut sm henceut doang, nambah kosa kata baru yay	0
1832	USER jam segitu mah aing bru bngun wkwk	0
1833	astaghfirullah mo tidur aing gamau joging! https://t.co/OHkJ66Fmlm	0
1834	Ko setiap pilihan yang aing pilih sendiri selalu salah sih	0
1835	ada yg tau gak paha biru² padahal gk kepentok itu kenapa? pls jgn blg digigit jurig	0
1836	Saya akan kasih satu kalimat kalimat sakti : JURIG GE MOAL WANI BOHONG PERKARA HAKEKAT HAMBA JEUNG PANGERAN NA""	0
1837	USER USER Yg punya duit dari oligarki ya 02 nyet! Dasar buzzer jurig dungu 👎	1
1838	USER Bilangin aja kotaan lu kehed! Baru liat bebek aja ampe difoto2, padahal bukan binatang langka!	1
1839	Ya Allah gemes banget lucu banget ihh ya Allah anak ku yakali lengso anak jurig	0
1840	USER Klo mak aing uda pasti pop - rock malaysia/indonesia 90an. Siti nurhaliza,ziana zain,ella,niki astria,nike ardila dan sejenisnya aneh nya mak aing ga suka musik dangdut kayak mak2 pada umumnnya 😅	0
1841	Niisaa lu jadi cowo aja anjir sok bgt sia kehed	1
1842	Lol, fuck you Dasar orgil, ngapain shua kudu minta maaf belegug teh	1
1843	USER USER USER TOLOL TOLOL TOLOLLLLL SIAPA YG BILANG GAK MERUGIKAN? SI TOLOL TEU BISA MACAAAA WKWKWKWKW AING GES NGOMONG “KABEH BENTUK DUKUNGAN MENGGANGGU, MERUGIKAN” TERUTAMA BUAT JELEMA SIGA SIAAA WKWKWKW MAKANYA INTINYA LEBOK ALIAS LEBOK LEBOK LEBOOOKKK 🤣🤣🤣🤣	1
1844	ada gw ngomong gini setahun yg lalu eh bukannya bang jali malah langsung duar runtah biwir beureum beureum jawer hayam panon coklat kopi SUSU https://t.co/kJYEkiCjRg	0
1845	KOPLOK BGT TOF AF PACK RECEH TP AKUN GW TINGGAL SISA 1 LAGI GW MALAH TOF UF 2 AMWVSJSVHS (gx liat sisa kuota pack) https://t.co/RMxTCYxWo3	0
1846	USER udah sering, nonton jurig dibioskop sama jurig pun pernah🥲	0
1847	boros banget anjing aing hari ini keluar 250	0
1848	yg bikin makin gedeg tuh si tamiya2 ini pap kanjut nya pas udh crot jir kek anjir lu memek bgt kegoda foto memek aja langsung buta mata kl punya pacar 😭  blm aja lu kena prankster/bulan ternyata prankster. trs viral lu di tele, sakit mental luu jadinya kalo viral 😭	1
1849	USER hadah... sekarang kalo lapor ujung2 nya kuar duid... blom lagi malah nambah masalah... dasar blegug...	1
1850	Kerjain. Pernah denger mak gw bilang ke babeh "cuci piring aja trus tuh si neng"  Ya trus, gw bukan tidur ya😡 kelar beberes gw kanjut apply y hih. Au dah, demi kit ati.	0
1851	Pejumas tuh emang musuh semua solonya member, semua diajak ribut n disalty in sm mereka. Ngerasa biasnya yg paling hebat ga boleh ada yg nyaingin makanya member yg lain dihate semua. Dasar jurig 😤	0
1852	Yg punya masalah tuh bukan lu doang, aing jugaaaaa!!!	0
1853	Bangun tidur aing tbtb pengen rokok magnum	0
1854	Pernah delivery² tapi teu mikirkeun kondisi wkwk,gampang beut ngomong males anying	0
1855	kanjut si wkwkwk. apalagi si hesty ini lol. gw emang benci banget si kek??? stop deh bandingin badan lo ama badan gw kontol like- shut upp ga sekali dua kali loh kontol	1
1856	gapapa bilang ke semua org kalo aing yg jahat aing yg kaya gila disini, terserah karma is always be on UR SIDE	0
1857	USER USER Kalau gak ngomong kanjut sehari aku suka haus	0
1858	anj beneran ternyata kalo lagi demam suka ngigo, aing tiba tiba ngevlog sambil tidur HAHAHA	0
1859	USER liat deh cil itu yg nge rep siapa akun jurig	1
1860	Anjingg runtah benang di gulung 😂 geus benang mah gening ampun wkwkw wanina mun rame 😂 Yuuu warga bandung bergerak kita lakukan hal yang sama pada hal serupa ALA BUNTUTNA HAJARRRR	1
1861	sumpah gua mah lebih suka rumah sebelah gua kosong daripada punya tetangga rese wgwgwg jurig mah ku aing dipodaran lah	0
1862	USER Lamun didenge ku baraya nu sapopoe na nganggo Basa Sunda, komo nu nganggo Basa Sunda Alus, pasti da urang mah yakin, asa nyeri kumaha kitu di ceuli. Tatabasa kosakata undak usuk na teh pabalatak. Contohna urang: Da Lu mah hese sih dikasih tahu, bikin cialat. Tah lebok ayeuna.""	0
1863	KANJUT CALVIN KLEIN EMANG GITU BEGOOOOOO	1
1864	tapi tetep aja kek ee tu anak, ngeselin bgt anjrt titisan jurig	1
1865	Dua anak jurig ni bisa ga sih ga gemes², kan gua jd pengen ngarungin 😔🤏	0
1866	USER USER Antiks ieu tidak ada penulis". Terus eta dirilis ku saha beritanya? Ku jurig kitu?😭"	0
1867	USER Padahal imah hareup na kamar mayat RSUD pisan komo Tah mun eta mah lain jurig deui ngaranna teman bahasa ghaib na mah	0
1868	ngebayangin kalo kita semua satu rumah, anak gue pasti selalu sibuk nyari jurig	0
1869	Aaa takut banget hii anak jurig kunti bogel mamang 🛐 1nt0 th3 l19ht 0nce 4941n https://t.co/cetkpzlxdv	0
1870	gila ya baru nemuin cowo yg nge treat aing se sampah ini lebih buruk dari sampah yg sampah, thanks a lot to revan buat nyadarin aing kalo maneh se bejad itu wkwkwk	0
1871	baru tau artinya kanjut itu kntol😭	0
1872	USER tiktok adalah tai injang koplok tolol orgil k nya lu tau sndiri gausa prpr gatau	1
1873	gue kayanya gapunya pacar gapapa deh, asal punya temen2 yang modelan jurig kaya gitu juga syukur	0
1874	lrt AAAAAAAAAA LUCU BANGET ADEK IHHHHH ANAK JURIG IHHHHH KUNTI BOGEL MAMANGGGGG AKU MO DITONJOK DEDEK KECIL 😭🤏	0
1875	USER Aamiin, beb ini akun hunter? Tipss cara biar akun sehat sentosa dong😭 akun hunter ku gaib sekali seperti jurig	0
1876	bangsat lah aing udah nahan nahan	0
1877	USER USER BAJIRRR AING NGAKAK URANG SUMEDANG CEUNAH (tapi kalo diliat²-) 😭	0
1878	USER Warga toktok nih kebiasaan kalean.. dari kemarin udah di bilangin biar si jurig aja yg baper. Ngapain coba , ukhti palestine lebih baik dr segala aspek	0
1879	Gw memang orangnya kanjut:  keren asik no toxic j(omok)enius unik teladan	0
1880	USER USER maksudnya lu kaya jurig dim, gt aja gatau	1
1881	USER Dih sok cakep amat lu jurig !	1
1882	USER MET?! bonus selca haram deh, gimana nih jurig	0
1883	Anak satu-satunya. Keluarga cemara, harmonis nan bahagia 🌸 Mikaela was literally ill &amp at the verge of death, supposedly pendek umurnya. Ternyata punya sealed magic tapi jd kewalahan, sakit-sakitan. Kirain meninggal, know-know isekai nemu ayang jurig nan nyebelin dan gemesin 💛	0
1884	Sumpah anjir, enek bgt gue tiap scroll denger nikita terus ngomong "hanya di bola besar dot kom, bola besar dot net" 🤬🤬 gandeng lah kehed	1
1885	USER ya abis pait” anying mang gw jurig 🖕🏻	0
1886	USER gak ad yg nyalahin lu koplok	1
1887	Mau sungkem sama USER karena bisa mengamankan tiket Monster huhu Sementara diriku yg boloho ini malah anteng refresh app &amp web cgv tapi bioskop yg dipilihnya masih GI bukan Pascal 🙃 Tidak sabar menikmati kembali USER bersama USER USER USER 🔆🔆🔆	0
1888	USER kalo gue " haling atuh kehed ngahalangan jalan " sambil bawa bawa baki isi siomay kuah biar minggir	0
1889	USER Atau emang simply pengen Ypshiki ketarik ke dunia jurig nya itu??? Kalo yg tentang nenek2 itu juga masih belom jelas tapi aku percaya nya itu Hikaru" karena ya pas pertama ketemu ekspresi dia kayak yg ga seneng ke nenek2nya itu Mana itu awal2 pas dia baru pertama jadi manusia"	0
1890	Bagi gue sih yang masih jadi kaum mendang mending skip dulu bukannya gamau nonton tapi anjir pikiran weh gaji aing teu sabaraha	0
1891	USER Kata gue mending lu lgsg spill ajalah itu jurig curug	0
1892	Kntol lah anjing pepek nyebelin bgt kanjut.	1
1893	belum kesampean juga dah nonton bioskop bukan apa apa tapi takut ada jurig	0
1894	USER Ykka Yang kanjut kanjut aja 😁	0
1895	USER MBA. KALO LU MASIH TANTRUM EMOSIAN NGAPAIN JADI SUSTER MBA. LU MAU KLO PUNYA ANAK DIGITUIN ORANG?! KOPLOK.	1
1896	USER sorry tapi lo tolol nder, gila anj ibu sendiri lagi usaha digituin. apa kata gw dulu pernah ngikut keliling kampung2 buat nemenin ibu jualan baju macem daster kek gitu. benerin otak dulu deh sebelum lo punya anak, malu sama calon spouse sama anak lo, kehed sia :(	1
1897	terus tadi ceritanya gw mau mudik kan tumpak arman(motor) ke cianjur, sial koplok teh baru jam 6 udh macet, eh anjir ternyata ada kecelakaan, mobil minyak keguling fak pisan 1KM jalan licin, untung gw dipandu bapak tentara baik hati yg kebetulan mau mudik ke cianjur juga	0
1898	NGENTOTTTTTT MAHITO SERLOK GUE SANTET LU YAAA AJGGGGG PUKIMAU PUKIMAK CUKIMAK KANJUT 🫵😭😭😭😭😭	1
1899	USER kehed emang indosat nih, sinyalnya kek ee	1
1900	USER Matiin aing dah coba kalo bisa, jangan omdo	1
1901	Ih anying nyesel aing tadi ke deket bandara bukannya mampir kesitu biar ketemu Abang	0
1902	gara gara sg aing ngopi trs jadi modus cowo yg deketin pasti berawal dari ngopi bareng yu ca""	0
1903	USER kehed tuh kata yang menggambarkan "kamu nyebelin banget anjing"   example: "lain kitu kehed" (bukan kayak gitu anjing)	0
1904	Kerjain urusan pameran sendiri aja lah lu semua koplok	1
1905	USER Sering gw anjir koplok bett dh, niat mau setel alarm yang dibuka malah aplikasi kalkulator.	0
1906	USER Dan menurut sy mah dgn sistem pendanaan spt itu akan sgt rawan dlm prosesnya nanti, ditengah2 pandemi aja utk kepentingan sosial di LEBOK (dimakan)! Mindset para pemangku jabatan negeri ini msh byk yg berprilaku KOMPENI!	1
1907	USER pala lo kek kanjut, dm kuning gue abis njing tas-tasnye malwh ga dpt 😭😭😭😭👊🏻👊🏻👊🏻👊🏻.	1
1908	SUMPAH YA GW BENCI BANGET AMA HYG SUKA BILANG "FREE SUNOO" Emg sunoo di rante? Diborgol? LU JAN SO TAU DEH KOPLOK, ANAK GW HEPI DI ENHA. Makanya punya temen jd bisa becanda ama temen. Elu idupnya emg dihutan kali y jd gapunya temen jd ati nya busuk banget ke sesama manusia	1
1909	baru kali ini gue dibikinin indocafe di starling sesuai pesanan dan selera aing pisan. gue bilang air dikit teh bener2 dikit pas bgt njirrr ini mah😩❤️ biasanya kebanyakan airnyaaaa gegara asa asa meureun😔 https://t.co/k5F3oeLmVo	0
1910	EKEKEKKEKEKEKEKEKEKEKKEKEKE koplok gue kapan https://t.co/RdfGUOKjHJ	0
1911	USER guys temen sunda  gue suka bilang 'keneh-keneh kehed' apa artinya yak	0
1912	USER iya njir tp smpet gw teriakin KANJUT SIA ANYING	1
