tweet index	tweet	label
1692	USER Eh kontol dibilang troll ya troll anjing ngotot banget asu	1
1693	Tp ga lama krn dia minta ke bawah lagi Krn gue tau ga mgkn lebih lama dari ini, akhirnya pas dia service kontol gue, gue crotin aja sekalian di mulutnya, sekitar bbrp kali crot, legaaaaa gue Ga tau dia telen atau ga, yg jelas terus dia diri dan solo coli, ga mau dibantu	0
1694	Maem di gofood,in trus disruh mlih sendal kirian buat blio, trnyataaa malah sendalnya dikrim ke barber. Wow nnti aku dikiraaa mokondo gak yah Lopyu refani ❤️ Asu koe	0
1695	Last mo nyocot masalah oknum nilou. Kalo nganggur itu turu, ngising, cawik, mangan... Bukan ganggu kehidupan orang jadi orang lain dan melakukan hal effort pdahal ga digaji...... Tobato sa. Kaya pede banget besok masih bisa ngising aja....	1
1696	USER Nah mohon maaf link gabisa saya kirim ke sini karena pengaruh ke handphone kalian juga takutnya hp kalian rusak hehe , link ini saya buat khusus memboom pesan ke isriwil jancok ini	1
1697	USER Yg berpihak ke zionis isr4el itu manusia biadab tak berperikemanusiaan, jelas² pembantai, penyerobot biadab kok dibela, gendeng koen!	1
1698	jancok gaterima gua jingan dasar setan	1
1699	JANCOK KALO BISA TUMBANG, TUMBANG AKU SERIUS KIMAK KIMAK KIMAK KIMAK	0
1700	USER Laah lu sendiri menebar kebencian dasar pekok, biar itu urusan itung piutang mereka kenapa lu ribet?	1
1701	USER itu ngapain pd salto jancok 😭	0
1702	USER datengin aja kak, terus teriak jancok di kupingnya😁	0
1703	buah pucuk buah ubi JANCOK COK DUIT GW ABIS DUIT BULANAN GW LEWAT DOANG	0
1704	USER yg menang titipan kali tuuuuu anak pejabat atau siapa gt , atau jurinya yg pekok	1
1705	Cangkeme rusak tapi diguyoni malah baper ngamukan 🤣	1
1706	USER Kalo gitu jokowi nya aja suruh mundur wak, mantrinya gak usah, biar kami percaya congor kau betul.. Awokawokwokwkwkwkw	1
1707	USER kalo dipikir iya juga ya.... silit bangat.....	0
1708	USER Dasar cowok2 banyak ngeluh jancok	1
1709	USER USER Waah pekok klo bandingin Gibran ama Pak Bas. Dr tupoksi kerjane jg beda jauh	0
1710	USER Itu perintah utk membalas k4pir2 yg menyerang muslim bukan mendahului perang  Muslim diajarkan bersikap tegas &amp; keras bila diperangi bukan utk memulai perang  Dasar k4pir cina pekok ! Buat onar mulu  Bagus lu demo cina2 pukimak seIndonesia yg korup &amp; malas/gak bayar pajak	1
1711	USER USER USER Picek matamu itu bukan iriana cok	1
1712	Ya kalo gada love laguange kaya gini ya . . . Ya . . . Ya gimana cok 😭 njincc lahh asu asu https://t.co/FCIZn2PbDX	0
1713	USER USER USER USER USER USER USER USER USER USER USER USER Pendukung gemoy pekok semua YouTube siapa nanya ke siapa Jaka sembung bawa golok Awokwokwokwok 🤣🤣	1
1714	Repnya pada kenapa si kontol Emang knp kalo org suka AQ inazuma (bkn sender)	0
1715	Iklan spotify ke nyapo kontol pol seh lek bengi? Jancok i gathel	1
1716	indah g tuh g nya goblog apa gendeng	1
1717	Cok Jancok USER cuma dipakai maen Magic Chess lag parah, fak kata gua teh	0
1718	ketika kita cari orderan / pembeli ada yg duduk diam minta uang kowe picek opo tolol	1
1719	USER Opo o yo mesti wong lanang seng temenan ketemu wong wedok gendeng. Btw mas, semoga kedepannya dipertemukan dengan sama2 yang sudah siap dan menghargai kamu	0
1720	Buat apa 7 kalo lolos grup aja kepayahan, DNA eropa taek buktiin dulu aja di UEL kalo lihai baru balik UCL 🚬	1
1721	Yang bikin esmosi, saat berfikir hal yang sederhana saja tidak mampu Itu, soal bagaimana sebagai anak bangsa dalam hal berbangsa n bernegara Itu yang bikin aku bilang Matane !!!... setelah keadaannya hancur lebur gini pada sewot... ngeluh... memaki-maki yang kemarin diberhalakan.	0
1722	USER Beli bacot bacot orang yg udah ngremehin ngancurin ngebuang w ☑ lu jual w beli asu	1
1723	revisi kedua gue jancok akibat tidak crosscheck pls semoga pas maju dah di acc https://t.co/cvXU0lQYOk	0
1724	jancok mau prgi kerja hujan angin 🤡💔	0
1725	USER JUST IN: ini chatroom isinya ga cuma gambar silit but on random fraction of entropy bisa juga mewujudkan wujud asli atmin ourobolu https://t.co/Xu7kHxPADk	0
1726	Yeu jancok. Ya istri lu gak ada kurangnya karna kurangnya ada di lu asw	1
1727	USER sy cek komen2.. pd bilang itu IDF.. sy cek googling seragam uniform" IDF ❌ bukan IDF Hamas ✔️ persis Hamas tp kok byk pd ngegas maki2 blg itu IDF ? curiga nih apa otak dgn matanya picek ? Uniform Hamas 👇 https://t.co/Rq78g5LBsU"	1
1728	USER USER Kalau sempurna kanapa hanya bisa hasilkan imigran2 sontoloyo pembuat onar di eropa australi amerika? Gagal paham euy	1
1729	USER kalopun ga dateng emang napa sih? apa pengaruhnya bagi Indonesia? lambe banget kayak emak2 suka ngurusin idup orang	1
1730	USER Loh gak wani tah , wkwkwkwk Mek rame cangkeme ae ternyata, yah 😀😀 Opo persebaya ngawali disik ndan, kerjasama karo PWC atau EY ngunu trus di jadikan bahan campaign, sopo ngerti federasi insyaf wkwkwkwk	0
1731	USER Lah beda apa,sijoko jg bikin hitang ribuan trilyun kog,trus aggota kebo congor putih tukang korupsi ,kalo dukung dua2nya ya bloon aja,kayak elu mantan napi	1
1732	USER Pacarnya jii itu kak😁 emg picek aja mereka matanya wkwkwk	1
1733	sumpah aku luwes bgt kalo nasihatin orang soal percintaan tp giliran diri sendiri kyk orang pekok jatuhnya	0
1734	RAFAH HARUS DISERBU OLEH ISRAEL. KARENA RAFAH SARANG TERORIS. TIDAK ADA HUBUNGAN DGN SERBUAN RAFAH SAAT AGNES MINUM KOPI. DASAR HAMAS PESEK PEKOK.	1
1735	USER jancuk emg manajemennya. kl tau gini mendkng JuNa jauh d atas tuchel. dasar pelatih medioker	1
1736	USER Masya Allah punya ustad enga ada otaknya orang Dah nyampe ke planet Mars dgn technologi kecepatan suara lah iman bahlul sontoloyo i i masih bermain dgn bumi datar Krn percaya Arab gila syeh mokondo Asuuu tenant jd orang🤮🤮🤮🤮🤮	1
1737	USER USER Bukan Ikrib,, tapi ASU PENJILAT	1
1738	Tackle bang jay kayak dewangga waktu itu. Tapi bersih ya itu ga yellow card apalagi penalty. Emang dasar wasit paris jancok wasit kelas apa begitu  https://t.co/99hgJtI3sc	1
1739	anak ini bener bener duduk di depanku PAS 😀😀😀😀😀🫰🏻🫰🏻🫰🏻🫰🏻🫰🏻🫰🏻🫰🏻🫰🏻🫰🏻 terus jancok drtd nabil ngejekin aku dengan suara kerasnya itu AKU YAKIN DIA DENGER😭😭😭😭 yatuhan maafkan aku ya 2 teman sekelasku, ak skrg udah hafal nama kalian semua kok 😔😔🫰🏻🫰🏻 plis maafin aku	0
1740	USER USER sistem lu kek kontol anjing gue baru juga checkout???? kalo mau batalin sepihak, balikin juga voucher gue anjing lumayan itu potongan 30k bilang aja lu gamau rugi kan bangsat, padahal tadi gue cek stok di etalasenya juga aman masih banyak https://t.co/DF3BbKA1XW	1
1741	Fungsi dari grup WA adalah memudahkan Komunikasi.... Bukan sekedar nyimak ngeread tok.... Tuwek Pekok Goblok...	1
1742	USER aku kegocek pas nj perform😭 kukira beneran member nj weh awalnya kukira minji, mon maaf sygku minji😭. tp seingetku pas aku lihat perform nya gaada yg garuk silit akhire sampe dia balik badan ternyata member oldjeans yg nongol😭😭😭	0
1743	USER Udah unggul malah main² sih, malah bertahan. Masukin mctom, dasar pekok	1
1744	lebih mahal dari duit bulanan guee kontol wkwkwk	0
1745	Anjing bgt emg 11 12 ama JOT kalo ada masalah sepele pas live mainnya diskors taek	1
1746	USER Telen dulu sperma / peju itu baru nyepong lagi keselek ntr dasar pekok hahaha	1
1747	aduh ini lagu wedus kenthir apa lagi😭😂😭	0
1748	USER Padahal istri sah nya cantik bgt 😌 lakik nya picek	1
1749	USER Ya kaga lah, gw aja klo nyari itu bingung, apa yg mw dicukur?! Jembut cukup pake gunting zig-zag aja.	0
1750	Emang lagi kontol kontol nya nih anjing	0
1751	USER USER Kalo udah jadi hatters dan team ga bisa move on emang gitu cas. Kesian ya on punya fans macem gini. Gendeng	1
1752	USER Terkadang dlm kondisi digdaya kita sok kemlinti kata wong jowo. Ora edan ora komanan kata sang legenda	0
1753	Katanya tidak perlu menganut agama tertentu untuk jadi manusia, ketika ada manusia dengan kekurangan fisik atau mental malah dihujat. Kemanusiaan silit mbahmu	1
1754	USER USER USER misuhi juri picek bang. Itu yang nomor dua engga jadi juara 2. Jadi yang dapet malah no 3 sama 4. Biar viral ini, udah bisa dianggap ngehancurin mental calon atlit renang indo	0
1755	USER USER USER Kalo dibilang mentrinya bogo pasti ndak mau tp kok pekok ya hihihi dasar sialan dia	1
1756	pok ame ame belalang kupu kupu siang makan nasi kalau malam galau banget asu	0
1757	MCI kampret nih. Chindo yg hidup di daerah rasis, diem-diem aja bisa kena rasisme. Ini lagi dia bikin acara sok sokan rasis. Yg menang chindo kaya, yg susah semua chindo cok makin kena sentimen. Nikmatin duitnya jg kaga malah ikutan susah begini asem.	1
1758	USER Kok bisa bilang gitu asu	0
1759	Si 'Jinshi' ini kan manipulatif ya, tapi tuh sejak ada Maomao hidupnya lebih penuh surprise lg. Soalnya Maomao lebih gendeng drpd perkiraan dia wkwkkw	0
1760	Kontol kontol kontol kontol kontol kontol kontol kontol kontol kontoll kontol kontol kontol kontol kontol kontol kontol kontol kontol kontol kontol kontol kontol kontol kontol kontol kontol konyol kontol kontol kontol kontol dasar manusia kontol LOL jancok	1
1761	USER USER Ndasmu itu yg perlu di reformasi Elia myron	1
1762	USER sayat sayat dulu titidnya terus celupin alkohol. bisa bisanya tega sama bayi 4bulan. gendeng	1
1763	USER USER USER Nih gua kirimin lagi, coba bantah, atau jangan2 mata lu picek njing??? merayakan kecurangan kok bangga, najis!!! cuuiiihhh!!!! https://t.co/AeOb03rC7m	1
1764	Keno tak titeni. Sing lagi pacaran nyeluk'e papa mama... papa mama. Dong wes putus nyeluk'e dadi ASU TELES CELENG RAIMU BANGSAT...!! Sing rumongso yo mesti ngguyu.... 🤭🤭	1
1765	USER Wah wah wah.... Gpp rame diawal dari pada harus ke pengadilan sedang alat bukti gak pernah diperlihatkan, gendeng to.	1
1766	USER USER USER itu jembut org atau punya elu	0
1767	Besok kon kabeh sg kek kontol delok aku wes sukses (amin) trs ngajak aku ngopi, oleh ae. Tapi cium kaki saya dulu, sembah aku bangsat, ku hina kelean dengan 5M dibawah kakiku ngentodddddddd	1
1768	wong gendeng adalah wong nyuci tas 20pcs pas ditotal ngomong waauuw mahal banget" 🤦😭 https://t.co/yUKlYMuNHf"	0
1769	USER harus banget deket usn gua ada kata silit 😁	0
1770	sandal sebuah alat yang multifungsi ndak hanya sebagai alas buat kaki bisa juga sebagai alat tapuk lambe misalnya	0
1771	jancok temenku cowo" kuliah ini ga ada kapoknya perna tak labrak, skrg mala bikin onar lagi oh dasar mnyd	1
1772	GA LAGI LAGI CERITA SAMA GALAKSI ANJINGGGGG PUAS BANGET BELIAU KETAWA NYA ASU	0
1773	USER USER USER USER USER USER halah ribet lu. Blum pernah ad di posisi it makanya tuh congor seenaknya ngmg.	1
1774	Temen gue ini tipikal orang yang males ribut, dia diemin dia pendem sendiri, kalau gue mah minimal gue katain jancok depan mukanya Bayangin aja lagi hamil muda, LDR sama suami, punya temen kantor kek setan apa gak stress	0
1775	USER Joget pun mesti tahu tempatnya. Kalau ada capres joget hampir disemua tempat itu namanya topeng monyet. Gemoy=gemblung sontoloyo https://t.co/CaMxLKUlbS	1
1776	Babi punya lab kerja menyusahkan org dasar asu	1
1777	USER walaupun cape menerjang badai cocot nan segala playvict tapi tetap sabar dan 😊 walaupun agak jancok	0
1778	USER Gus tapi bukan anak kiai.... Gus Taek iku jenenge! Munafikun lebih bahaya dari orang kafir!	1
1779	USER ini udh bisa nggi 😭 dasar elon pekok	1
1780	first time gue bilang jancok nih 🤗	0
1781	BERAKKKKKKK sampe skrg belum dibetulin, memng kelompok asu https://t.co/QvonXsKmom	1
1782	asu tadi make sampo kurang banyak sekarang gatel	0
1783	KOWAOKAWKOAWOK ASU LOE PENGADUE VOC babi	1
1784	USER Mundur Wiir kalau gak sanggup , dasar wercok pekok !	1
1785	apaan nih beranda, orang pacaran semua, silit silit	0
1786	Ga dirumah, dikampus, organisasi, kepanitiaan smua dibebanin ke gw kontol	0
1787	USER USER USER Lu kontol kontolin orang kayak lu bener aja goblok	1
1788	USER Lanjut Tim, udah lebih dari 6rb RT, gila ini si bossman, klo nikah siri sama yg single ntah gadis atau janda msh mending, ini bini org diembat KLG org di pretelin, layak di boikot ini boss sontoloyo	1
1789	Perasaan asu (agan serasa udah ) https://t.co/Jl8U9TGK6v	0
1790	Selagi emaknya sendiri ya ga masalah. Daripada tu congor jilatin kntl aki-aki demi iPhone baru	1
1791	Chat lama sebelum akhirnya gua blok &amp; ini yang palingggggg JANCOK. DASAR MOKONDO, LU SIAPA ANJ?! GUA BUKAN PACAR LO YE BGST🖕🏼 https://t.co/qlchb7ZG8H	1
1792	Bukan politisi, pendukung paslon tertentu juga bukan. Jadi saya bebas nek arep mekok mekok e wong. Dasar pekok!	1
1793	USER Kalo korban kemalingannya polisi langsung di "dor" terus alasanya bilang "bela diri"...dasar jancuk	1
1794	Hah? Debut pake duit agensi lah wkwkw kochag. Kegagalan tapi fanmeet doang di tokyo dome. Dikira yg punya penghasilan cuma 1 grup doang. Picek otaknya	1
1795	USER Teologis dipaksa apasih gundulmu ngomong sok keminter tapi isine ndol	1
1796	USER Koq jd gitu nalar kamu, tanya dong metode dia gimana, proses sampling nya gimana. Dikit2 bawak2 mati aja kamu, dasar pekok 🤭	1
1797	USER Pekok gara2 ada uang rokok ... Intelektual yang tergadaikan	0
1798	USER USER USER Kwkww lu kira dl sinkansen bangun ga pake utang? Belajar dlu lah dek. Dasar buzzer pekok wkwk	1
1799	USER USER Lha sing gemblung ya orang indonesianya sendiri yg silau. habib" itu entah ada berapa banyak di arab. Lha wong sdh beranak pinak selama 15 abad. Di yaman habib yg jadi gembel atau copet pun ada. Di yordania ada yg jadi raja. Gak semua jd ulama https://t.co/6IHDWDyK4d"	1
1800	wedus yg sangat kentir yg sangat domba	0
1801	Sang juara mangkir debat, tenang Pak Prabowo saya sudah disini.. Gundulmu https://t.co/dcRSGgA7jQ	1
1802	USER USER Masalahnya sebelum katanya direnovasi buat standart FIFA blom pernah parkir ae di jis, punya otak dipake dong, jangan asal komentar aja. Dasar Cok celeng	1
1803	USER Udah main bertiga itu padahal. Tapi tetep aja gak dapet. Memang asu kabeh.	1
1804	emg marvel jancok 😭🫵🏻 ATLASSS JGN MW DITIPU MA MARPELLL 😭😭🫵🏻🫵🏻	1
1805	🤣🤣🤣🤣🤣 stress dia setelah FA dkk gak berhasil🤭🤭🤭🤭  Dasar pekok!	1
1806	USER USER Ya laporin lah....... Jng koar2 doang bisa nya dasar PEKOK. 🤣	1
1807	USER Ya namanya orang pekok kak 😔 wkw	1
1808	USER USER minimal irung e metu getehne ta cangkeme suwek baru minta maaf	0
1809	USER USER USER Bukan tumit sih,lebih tepatnya silit	0
1810	USER Extrajoss lebih nendang utk congor team mendang-mending seperi saya 🤣	0
1811	oh jancok si jojo, gak gua restuin lu tai krn udah bikin jelek buku adek gua totot, dasar perkutut kentut	1
1812	USER tandanya kamu sedang butuh untuk memperlancar ngising	0
1813	USER USER Nih si setan lepas. "Wong V ada di dasar tanah" f*CK off knp di hapus jancok?. V lawan 1 grup nugu lu itu bisa d libas sm V seorang!. Ketimbang 1 vote mrasa d atas angin bilang fav w d dasar tanah!. Member Grup flop Lo itu bahkan ngejadiin V as panutan! Maka nya ngebet V wannabe https://t.co/iYQR0gludH	1
1814	buat bis tdi yg lama di gerbang parkir itb lu anjeng udh tau ujan, lama amat dah tuh keluar gerbang taek	1
1815	asu bsk pake baju apa ke kampus	0
1816	USER Pekok..dasar betina  amis ....kemana saja lo....njilat terus sih	1
1817	tiap orang yg baru tau w dr unsoed pasti bilang w wah cucu jenderal, gundulmu cucu jenderal kakekku cuma sampe letnan doang anjir	0
1818	Sebenarnya yang cocok itu gemoy atau gemblung sih?	0
1819	MISUHNYA ASLI BGT, DASAR WASIT JANCOK	1
1820	USER jancok banyak mau nya anying, sukur udah dibantu bremsep	1
1821	Nek emang ra seneng yo ngomong to asuuuu ket awal ben rak ngene jingan. Effort effort kontol	1
1822	Awas aja briel bangun, trus kamu kembali berulah ya richard tak gendeng kepalamu pakek pistol aer.	0
1823	Orang benar pasti berpihak ke Israel. Manusia haram jadah memihak ke Hamas. Padahal jelas Hamas adlh teroris menurut Mesir, Yordania &amp Saudi. Anehnya lagi Hamas malah dianggap sbg pejuang. Pejuang tak keplak ndasmu yo.. dasar wong gemblung. :)	1
1824	Iso ngising adalah anugerah 💩	0
1825	USER sebelum gw nonton ini.. JUJUR GW KIRA SI ELIA ITU CEWE.. LIKE WTF MAN IF YOURE A MAN, TALK LIKE A MAN BUKAN KY BENCONG ASU	1
1826	tai bgt gua ga fokus belajar responsi karena sedih bgt asu 😭	0
1827	JANCOK LAKI YANG GUA DEMENIN DARI SMP PUNYA PACAR ANYINGGG KENAPA COMPLICATED AMAT HIDUP GARA-GARA LU USER	1
1828	JANCOK DASAR KECOA IBLIS, GUE LAGI TIDUR TBTB DIA DATANG TERUS MODE TERBANG, KECOA IBLIS KAU, KAGET BGT ANYING	0
1829	Agak berantakan krna jrg pake spotify perkara iklan horornya yg jancok itu 😃 https://t.co/zrE7zjs4WU	0
1830	dahlah males main ig lagi jancok udah bener deact aja pake diaktifin segala, skrg badmood kan lo mampusssss salah sendiri ngide	0
1831	JING LAPTOP GUE LOWBAT MALAH MATI LISTRIK ASU	0
1832	USER USER Oten pekok coba tunjukan bible teks originalmu dimana ada kata Allah nabi rasul mukjizat kitab, cuman dibuku LAI yg nyolong kata2 dr Alquran, dasar umat codex salembacus pekok dipiara	1
1833	ANJING GUE KIRA BAKAL CUKUP DI CAT 1 HHHHHH KONTOL JWAL GINJAL PUN DH GK LAKU KARNA HITAM ASAP ROKO WLEOWLEO	1
1834	mata iceo jadi picek :( https://t.co/N15FvgXGF2	0
1835	nanti aliran musiknya kyk gg lain, lu pada ga puas juga. bagusan congor lu pada diam2 aja dah hadehh	1
1836	pengen skip kamis aja gue asu asu	0
1837	USER lah e bangsaaat jancok ngotorin nama kisa anjing, nama2 in game gw selalu kisa doooh gw jg suka nilou😭😭 takut jangan2 dia nyuri nama kisa dari akun gw, makasih ya kak udah share, kakak yg tabah dan sabar ya	0
1838	Ga ada kali perang tapi tentara lawan rakyat sipil cokk uteke neng silit	1
1839	Bang silit lo ditonton jutaan warga noh	0
1840	USER Silit dicolok, apa ga bau ya😭	0
1841	USER uchhh...gemes mo tak colok matane kak org tua didorong2 gitu	0
1842	USER Isrewel kalau gak goblok ya idiot, pasti terinspirasi dari orang yahudi bela Palestina dasar zionis pekok!	1
1843	Bingong mo beli iphone 15pro apa 15pro max, duit nya kagak ada. Yaudah pake ip 7 aja xixixiiixi asu	0
1844	USER 2 org ini halal untuk dicambuki warga, alias lu bedua gendeng bgt anjg	1
1845	USER Khusus sama Wajib itu beda arti beda makna, blok gobloook, dasar wahabi pekok bin goblok!	1
1846	untung setelah dunia ada akhirat yaaa buat ngeliatin ke orang orang gemblung macam mba iniii	1
1847	USER pellistri emang k*n**l.......sampah asu grasak grusuk gak jelas gak kasi umpan malah di shot kampret........sial begadang gak ada faedah....aying kali musim ini kayak taik gak ada beda sama pemilik	1
1848	USER Ini cerita fiktif buatan Lo ngok. Dasar Gus pekok.🤣	1
1849	semoga nggak ada luka lain ya kyu 😭 gendeng banget sumpahh	0
1850	USER USER YA ELO YANG KAYAK KONTOL, yang bebasin ABB juga kan Jokowi dasar jancok bajingan asu, terus Jokowi kayak kontol gitu? Gak Apple to Apple anjing, terus kalo 02 dipilih sama orang cabul bajingan pemerkosa gimana?	1
1851	USER Smpek dikasih besi panas ituloh gendeng dipikir manusia itu sapi taaa??? Heran Mana disuruh makan lumpur, ngemut sandal, minum air ludah yg ngebully Sinting cok	1
1852	USER Sejak kapan tentara Israel menyerang tapi tidak menyasar warga sipil?? Dimana dimana?? Kemanusiaan model bagaimana yang kamu inginkan sedang hatimu saja pincang?? Ckckck gendeng	1
1853	Jancok wayah serius malah mencadangkan pesan hufffttt dasar wa	0
1854	bikin SOP dan hierarki dokumen dibawahnya. alias asu	0
1855	gua se ga suka itu sama perokok apalagi yang udah pas pasan idupnye ye malah milih ngerokok kea bro anjg asem asem asem keluarga lu kesian tai sumpah gedeg bgt idih mn ngerokok asepny kemana” anjg telen aja telen anjg gausah makan lu kelaperan makan aja tu rokok anjg	1
1856	Ga pernah nyari tau, sekalinya nyari tau WO LA JANCOK DASAR E BAJINGAN TTP BAJINGAN	1
1857	USER USER USER USER USER UU ITE lambemu Gus, dimana unsur melecehkannya? Ga da nyerempet ke dasar negara, mulai dari gambar sampe tulisan pancagila Kalo di artikan ke bhs Indo, artinya 5 gila (kegilaan),  Ini kan fakta	1
1858	Oalah jancok, buat flo ternyata. Emg bener bener lu bang. Minta maaf sama ybs  Minta maaf sama member yg berasangkutan part kesekian, gak mau tau gua. Jatuhnya pelecehan verbal dan tuduhan tanpa dasar	0
1859	SEGITU BANYAKNYA PD BILANG SOLD?! JANCOK JANCOK JANCOK🖕🏻	1
1860	USER Semakin pekok semakin dipuja. Dasar pekok 😇	1
1861	USER Ada...asl jgn STATUZ aja ...buktiin donk klo benar menccari kontol sejati🤭🤭🤭🏃💨	0
1862	USER Emang Mukidi dadi walkot,gubernur ngasi presiden seko INDEPENDENT???... ASUsiasi PENGUSAHA MEUBEL,??.. Po d surung ro Mbokmu???... Pekok ojo nemen2 ta.. Sakno wong tuwamu duwe anak disekolahno ora dadi pinter panggah PEKOKK...😅🤣😂	1
1863	USER yakhelakhh kaya tu suami udah ngasih duit bulanan 20 juta perbulan aje gayanya begitu. Dia nyeplok telor juga gosong palingan. Lanangan asu	1
1864	USER USER Halaahhh congor sampah banyak komentar kau nyuukkk....🐒🐒🐸🐸🔨🔨😝😝 https://t.co/zWY7038zhx	1
1865	Ke lu harusnya g gtu sayang kek semangatin gw kek sialan banget hri ini kontol	0
1866	USER 2014-2023 kan golongan mu ikut buat dan merasakan🤣🤣🤣 aneh, cuma karena diakhir masa jabatan aja gak se visi ngamuk2🤣🤣🤣 sesungguhnya kalian itu sekolam, kecuali diakhir2 ini aja😀pekok pekok pekok	1
1867	USER masalahnya ini juga salahe SM anjie, mana gak mau bertanggung jawab AGENSINYA, TERUS STAFF TW DREAM JUGA GAK NGUCAPIN SELAMAT KE DREAM KARENA WWFC, KEK ASU SEMUA ITU STAFF AGENSI SANA	1
1868	USER Jancok koen, anjing loe USER !!! Ngapain juga gubernur terpilih harus dikawal. Gak ada otak kalian semua!!! Dasar perampok!!! Maling kalian!!!!	1
1869	EXOL KONTOL, LU YANG TOLOL ANJ LU KALO KAGAK NGATAIN SEOKJIN KAGAK BISA COK? SEKEREN APASIH IDOL LO SAMPE NGATAIN IDOL GW? PRESTASINYA MASIH DIBAWAH SEOKJIN AE KEBANYAKAN BACOT LO LO PADA COK. MANA ADMINNYA JUGA BUTA, KALO BTS AJA YANG DIHINA PADA TUTUP MATA COK JANCOK USER	1
1870	USER ga sampe gendeng deh 🥺	0
1871	USER kontra mampus.. klo bisa gw snap jadi debu kang parkir sedunia asu	1
1872	dari silitmu yg kotor karena tai, kamu menjadi tau bagaimana agar silit menjadi suci kembali	0
1873	Emang ada yang mau nerima kamu lagi selain aku? This is ceblung cewe gemblung	0
1874	USER USER Peaceful ndasmu Lu goblok anjing kontol. Memek lu gak bener jancok, dasar otak udang lo Komeng anjing gue. Gue pukimai anjing ngentod	1
1875	YOSHI SAYANG BANGETTT AWAS AJA MASIH DISAKITIN PACAR AING, JANCOK YANG JAHATIN YOSHI	0
1876	gendeng capek bgt naik tangga sampe lantai 8 😭😭😭 sampe atas beneran ngos ngos an vangkeee	0
1877	USER USER Keknya dia tau, makanya gasnya makin kenceng.. Harapannya bisa mendahului truk yg disalip. Tp ya gmn, dasar sopir pekok, ga bisa itung kecepatan vs jarak kendaraan.. Oke gas.. Oke gas.. Brak..	1
1878	USER matanya picek atau apa? malah downgrade😂	1
1879	side by side in peace matamu anjing picek banget tua bangka gue gigit lu lama-lama	1
1880	USER Loh serius ini si jokowi, jancok ni orang udah mau lengser aja masih deal2an sama kompeni	1
1881	USER Jemb0d benerr komen2nyeeee Kalo si sender yg ngebiayain idup adeknya gmn HAH?? pada lamis amat congor lu pada	1
1882	USER USER Mbak kalo mau pekok, pekok aja, jangan bawa-bawa para pejuang perlawanan, karena mereka orang-orang cerdas gak kayak lu mbak!!!	1
1883	USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Bakalan banyak lagi yg gendeng https://t.co/90NTziAZ4H	0
1884	USER ANJIR JANCOK SADAR ITU CUMA KARTUN 😭	0
1885	Tangannya wangi bgt dah jancok gua gapernah lucky kalo ginian	0
1886	Jutaan orang, bukan tetanggaku. Tapi kenal aku, tahu tentang aku. Mereka kok bisa tahu si orang gendeng itu adalah aku. #KONDANGraonotanding Org2 miskin takkan mampu memahami.	0
1887	DKFOAKDOAIOASNSJ satu²nya tempat aku harus berada adalah disampingmu"SWEET BGT JANCOK https://t.co/6XLjvhFxKU"	0
1888	USER USER Pas lagi chat pap silit kamu dong" 😭😭😭"	0
1889	USER 🤣🤣🤣🤣 Emang IDF agamanya apa??? Dasar uclim pekok.	1
1890	paansi, kok ngeras aterancam sama artis nugu? segitu insecurenya? diliat dari ujung monas juga ga ada sama samanya anjrit, picek mata lo? dengki bgt heran. banyak banyak istigfar kata gue teh, nyari musuh mulu. abistu playing victim. emang fandom gila.	1
1891	USER “10 bulan kayaknya udah cukup buat kita pacaran” HALAH ASU TINGGAL BILANG PUTUS SITU KIRA NGONTRAK HAH untung gw jawab “oh yaudah putus aja” 😎😎😎	1
1892	USER Dasar boteee pekok lo USER  memang wanita itu lebih mengedepankan perasaan ketimbang logika kocak  Udah bener lo gausah lompat pagar dah 😂	1
1893	USER mama emang bosok nder cameraworknya 😓	1
1894	USER pas kelas 12 harusnya sore balik ke sekolah lgi buat kelas toefl, tpi emg sekelas gendeng kabeh pernah tanpa janjian pada bolos semua. besoknya didatengin wakasek njir dimarahin, kesian wali kelas juga kena semprot😭	0
1895	USER Goblok kok ngajak2 ya gamau lah ya.. lu kira manusia di dunia ini semua matanya picek kek lu?!	1
1896	Ini tuh kayak tau gak sih pasangan yg ngomongnya elu-gue, suka bercanda jelek lu" "elu lebih jelek", tapi saling sayang. Jadi pas cewe lain muji cowonya ganteng, si cowo pamer ke cewenya "TUH DIBILANG GUE GANTENG!!!! ELU AJA YANG PICEK MATANYA, AWAS AJA LU GUE DIAMBIL ORANG""	0
1897	USER USER nenek moyang ngga jelas , mw gaya2an ini org waktu kerusuhab 1998 pagar nya di pylox "pribumi" biar aman   dasar bunglon pekok	1
1898	jimmy itu J nya Jancok nyiuman" 😭"	0
1899	soalnya awal awal w dipanggil 'ka selir' 'ka selir md' aneh bgt asu awokawok lbih lucu dipanggil 'kiddi' awokawok	0
1900	USER Tukang surveynya ini benar2 merendahkan 2 ormas terbesar di Indonesia, memangnya orang2 NU dan MD itu bodoh2 apa, sampai tidak tahu kwalitas ke 3 paslon, masak capresnya gemblung dan cawapresnya cuma punya pengalaman 2 thn sebagai walkot yg cuma mimpin 5 kecamatan bisa no 1	0
1901	USER Lagian bukan kalender fifa kontol dasar babi pssi jancok semoga kalah mulu u23	1
1902	ah kontol helix gue masi sakit aja	0
1903	Pengen ke mekar jaya tapi antrinya gendeng pol	0
