Text,Label
"USER Iya dew, siap, soale nek krungune seko wong liyo, malah ortu koyo rak diuwongke rak ? Wkwkw'",0
"mehh tahun baru 2021 koe kabeh isih kakean alesan, aturan ini itu prekk tai su'",1
USER LU KEK GEBLEG ANJG KETIKAN LO',0
"USER USER Lamis e lambe guduk perkoro tahu ,lamise lambe perkoro sue ga kesentuh ambe halusnya USER'",0
"USER Wakakakak.. Dah gk ada lg yg percaya ngmkan lu.. Blunder semua cocot nya koweee.. Sama kayak badan lu, blunder tp nyaring bunyi nya..'",1
"USER Ini sekarang aku lagi begitu, minta temenin chatingan soal nya lagi eek'",0
USER Caranya ya kerja goblog\xf0\x9f\x98\x91',0
USER Nek kalah to munyuk fc bacotnya ga kontrol cuk',0
USER tijel apasi asu\xf0\x9f\x98\xad',0
USER USER wong edan edan tur halu',0
"USER Kisah orang2 pada uwu uwu, ga kaya kisah gua yg asu\xf0\x9f\x98\xad'",0
USER cocote suka bapak',0
USER USER Males ngobrol sama cebong. \nDikasih penjelasan dia makin butek. \n\nModal congor sama ngengas. Bodo amat goblok yang pentjng ngegas',1
"USER coba aku sg ngomong ngunu pasti dijawab ""hahahaha gendeng a kon"" :)'",0
Heeem kok w pengen ikut itu wayo cover celeng',0
USER USER aku setia kalo km pap -bajul covid era 2k20',0
"b""eala, jancok\n'surat edaran cuma formalitas'""",0
"Kenapa sih, iya tau goblog tuh gratis tapi ya ga diambil semuanya dong. Bagi2 kek'",0
USER UAsu lah bang lahan dikuasai taipan ribuan hektar yg mabok pancasila diem..',1
"apasi anjing, takkiro penting. Tibake bajul https://t.co/iKgvU9LWIZ'",0
USER Haha tai',0
USER Asu kan saya semenya',0
ini temanku yang tak ingin disebutkan namanya. dia bercerita ktnya lg ngmg sm cewenya trus gasengaja kecipok. caranya gimana... emg normal di masa pandemi ini ngobrol depan congor... ngga ada corona aja tetep ngga normal... ada aja alesannya bangsat!! https://t.co/uOttwKQW80',1
"USER kirik apa ejin :""'",0
USER USER USER Malah wes bodho peng 2 to mbak',0
"USER Gak sih, emang bodo bin pekok aja.'",0
lemak paha koyo gatel',0
"USER Sama"" gebleg nya...yg dibelikan dan yg membelikan sama"" error \xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa'",0
"Untuk semua hal dan impian yang belum bisa didapatkan di 2020, ""yoweslah meh piye meneh, wong setahun yo gur plonga plongo dadi edan""'",0
USER ndasmu pakgerl ku disakiti mlu',1
Sudah goblog nya?',0
Untuk apa baca doujin pas bagian anunya malah kepotong asu',0
USER tai gua ditipu mulu bangsat seorang kutil ketimu ama merek begitu',0
RT USER: Pingin cium bokong y\xf0\x9f\x98\x8d https://t.co/iEasfMn710',0
USER kirik e lahhh',0
USER USER makin dibiarkan makin jadi congor bangsat ini. teriak Khilafah khilafah tai kabeh kau somad. Minggat kau ke yaman sana mad !!!',1
Ingin ku reveal muka si Mamas lambe yang drag babang Namjoon ku.. Tapi aku masih kasian sama Mamas lambe :(',0
USER Itu kecoa tolol bukan asu',0
"USER dih. congor apaan itu? kurang dicabein. ikut kesel gue bacanya. rugi pak anak lo sekolah tinggi-tinggi di ui, kelakuan lo kek orang gak pernah sekolah. gak tau sopan santun. ewwwwh'",1
USER Cuma punya lidah bajul https://t.co/O7JeJd5J5c',0
USER heh mata km picek apa gimana\xf0\x9f\x98\xad\xf0\x9f\x98\xad jauh bgttt\xf0\x9f\x98\xad\xf0\x9f\x98\xad tp aamiin maaciw syg\xf0\x9f\xa5\xba\xf0\x9f\x92\x97',0
"USER USER USER ini orang kecilnya udh jamet dangdut jugaaa lagi wkwk, tapi sekarang glow upnya bikin anak perawan modyar\xf0\x9f\x98\xad'",0
sumpa iki casku opo hpku seng gendeng\xf0\x9f\x98\xad',0
"Dikiro rono rene gayeng, asline yo panas bokong ku dab\xf0\x9f\xa5\xba https://t.co/XF91NuntbT'",0
"USER USER Gibran sudah mulai terjun langsung utk bs memberikan kontribusi utk bangsanya melalui politik mskpun blm ada hsl nyata....laah eluu yg pikiran kotor terus bisa apa eluu pada ??? Ngomong pake otak biar bisa upload data bukti, berguna dikit napa ? Lengob ko bangga ..wadeeewww'",1
"Kelepasan misuh didepan ibuku, anjg lah, njaluk ditapuk wong gndeng ancen e lambe ku'",0
"USER Bukan masalah kabur kanginan, disaut wong liyo enek wkwk'",0
USER picek yeah matanya',1
"RT USER: USER Saya bantu ya\n.\nGoblog emang kon iku,\nGa duwe utek,\nTolol su!\n.\nSekian'",1
USER USER USER USER USER USER USER USER lu termasuk bejad su',1
"b""USER nahiya ini gua juga jadi bingung dengan diri sendiri gegara lu ka:') intinya mah ya dia salah tapi ya kita juga gausa repot2 saling adu cocot ga sih \xf0\x9f\x99\x81""",0
USER USER Propagandis dan Provokator cuma butuh congor krn otak terlalu kotor...',1
Kasian aku sama mamas bc punya fan mulut mambu kek khe asu',1
iri bilang bos!\n\nMosok bos iri karo kariawan. Edan po',0
Deket rumah gua ada domino kopi kenangan chatime burger king mcd yoshinoya marugame oalah edan',0
lambe neraka menunggumu \xf0\x9f\x98\xa9 https://t.co/taKi7eOFnq',0
USER Kok koyok e usum wong gak isok ngising',0
USER oalah ini mata ku yg picek kah \xf0\x9f\x98\x82',0
sumpah sumuk bgt \nlagi ngising wae ky meh adus :( //',0
USER celeng asu',0
USER eek kebo\xf0\x9f\x98\x83',0
tiada yang lepas dari cocote konco',0
"USER edan cok. aku sarimi duo 3 ae wes mlukek2, iki malah 10'",0
"eh bangsat,gua bukannya budeg,itu lagi mikir bego'",1
USER bkn gt tai',0
Koe goblok bangett suu asuuuuuuu',1
USER GEBLEG BGT EMG',0
USER Kmu php [mmoncongkan cocot]',0
"USER Anda goblog tolol, otak anda pendek tapi bacot,makan tuh Tai Sama telek, bayangkan ruang listrik itu huruf W,haha'",1
"Wkwkwk lucu bgtt hyung\n\nNitip jualan ya kak: spotify premium, netflix premium garansi. Bangsat'",0
"USER Amukin aja Tan, gebleg wkwk'",0
"USER Dah tau penyakit import,maen masuk2in aja..gemblung!'",1
USER Aku bisa edan nder \xf0\x9f\x99\x82',0
makan basreng - perut panas - silit kobong',0
USER USER cukur dulu bulu jembutmu \xf0\x9f\x98\xad',0
USER CANGTIP MENK BUKAN ASU \xf0\x9f\x98\x8c\xf0\x9f\x98\x8c',0
Pengen eek tapi gak keluar2 muluuuu',0
USER Disogok silit e brrti?',0
USER kan ngganggu dalan urip e wong liyo :v bantu tenggel saja wkw',0
USER vivi njelei bgt anjing sok fakgirl',1
USER USER nnti silit gwe lecet\xf0\x9f\x99\x84',0
Apik elek e awakdewe tergantung wong liyo seng nyritakne -',0
USER she\xe2\x80\x99s only 13 yo\xf0\x9f\x92\x94bejad bgttt yaAllah\xf0\x9f\x98\xad taelah utek isinya selangkangan doang!',1
USER mataku picek apa begimana ya...',0
USER USER Makan pantat ayam bikin goblog .',0
udh 3 thn di jogja tpi ngomong bhs jawa cuma baru fasih bilang jancokk asu celeng :((',0
USER lambene mas mu medeni njr',0
"aku sebenernya ngga gengsi gengsi amat mau ngejar u, tp u kek tai sok sok jual mahal su jd males'",1
"USER koreksi, bukan lucu tapi gebleg sehingga membuatku tertawa terbahak-bahak\n\nHA U CLOWN\xf0\x9f\xa4\xa1'",0
USER bajul btl emg kelakuan',0
"orang naik sepeda ngumpul2 nerobos lampu merah, lama2 tak tabrak wae. pekok asw'",1
USER daging boyo gaada a hyung',0
"USER hus, kok jembat jembut ypoe cangkemu'",1
USER bocah edan\xf0\x9f\x98\xad\xf0\x9f\x98\xad',0
USER kelakuane segawon',0
USER sumpah bener banget jahat bgt asu astaga',0
"USER USER akting we, edan po pedot yekan uwu'",0
USER KNP PICEK AMNJOR\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x91\x8a',0
RT USER 1. Padahal ini tanggal 14 Mei ya goblog bukan 8 Januari. https://t.co/PONSPpTH5m',0
BAHAYA!!! Tim Gegana temukan ledakan gas beracun dari bokong Seorang pria',0
Aku abis bikin puma celeng',0
USER sumpah gue kalo digituin gue kasih link artikel2 medis biar cocote diem',0
USER mata hukumnya picek dan picik!!!\n\nsalah satu asal muasal keonaran!!!',1
orang nikah itu ibadah peak. goblog maneh',0
Manis bgt senyun choi taek anjim',0
USER ga pernah ngelabrak tp adkel ngarang cerita pernah w labrak sampe nangis nangis. emang bangsat asu jingan',0
USER wesss bubar admin e saru jebul',0
USER Kirik bahasa apa kuene',0
USER USER Sok iye MUnyuk',0
Hahaha ternyata mulut knetz pedes bgt kaya silit \xf0\x9f\xa4\xad',0
"USER aku padamu, nak kwe padanya tak jejek ndasmu'",0
USER Boyo merapat',0
Merasa goblog menjadi orang disiplin dirumah aja\xf0\x9f\xa4\x94 https://t.co/IDfMbZkkCp',0
USER Kabur ada perdi celeng',0
"Bojo pengen ke India, saya ke sokor \xf0\x9f\x99\x84'",0
USER padahal obet org ndeso sok sokan makan samyang \xe2\x98\xb9\xef\xb8\x8f',1
"USER USER Paling ngakak kalo udah berurusan sama bundadari , kalo ga tau siapa yg mulai duluan better congor nya diam aja \xf0\x9f\x98\x91 , mamam tu kecewa'",1
"USER Lambe janai, taring \xf0\x9f\x98\xa1'",0
USER hah begimane tai ngeprank',0
USER USER USER radikal radikul mata loe picek anjingpeking',1
USER baru kali ini semangat jd wong edan',0
USER Oalah asu jgn ngadi\xc2\xb2 rahasia negara itu',0
USER Ngakak bgt gebleg wkwk',0
-izone ayo bantu report akun ini \xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8\xf0\x9f\x9a\xa8 suka bgt \xe2\x80\x9cmereka\xe2\x80\x9d ama ketek wonyoung ga ngerti. https://t.co/cWccHorLuy',1
pekok tu aph',0
USER Orak. Eman men batre hp. Tiwas ngenteni mah gur ditinggal turu. Kan eek',0
Gebleg sekali ketiduran dr sore bangun2 dah jam segini\xf0\x9f\x99\x82\xf0\x9f\x99\x82',0
USER Hahahhaa segawon bgst \xf0\x9f\x98\xad',0
USER USER Kagak usah ngomong ex Army ex Army kalo jatohnya elu ngedrag 875 gak perluu ngaku mantan kita gak butuh cocot bundadari apalagi dr kpupieas \xf0\x9f\xa4\xa7\xf0\x9f\xa4\xa7\xf0\x9f\xa4\xa7',1
"USER USER saru, tobat nak\xf0\x9f\x98\xad'",0
"2020 berkesan, banyak cerita yg membuat ku kudu prengas prenges, nyengar nyengir koyo wong edan'",0
"USER USER Waduh mak laher udah mengglambir seperti sapi mau nemecah belah bangsa, pdip asu'",1
"Gak tau misuh, tapi senengane ngrasani wong liyo. Podo ae ajur atine cok.'",0
"USER hoshi sak lambe"" ne di lumur i opo gak bengek.'",0
"USER Di omongno nder, ngomongo. Aku isok golek duek dewe tapi aku gak mungkin kan golek perhatian nak wong liyo.'",0
USER makanya kalok dimeremin trs ni mata malah picek\xf0\x9f\x98\xad\xf0\x9f\x98\xad',0
"Wi seng senenge nyawang wong liyo atek sebelah moto, opo matane picek siseh? Eh..'",0
USER Asu koe cilik cilik kaekan polah. Gitu paling balesnya wkkw',1
USER dOnt deny the fact bejad',0
"USER wong edan kui bebas,..'",0
"USER USER Negara ngak edan, pemimpin nya yg gemblung'",1
USER cangkemu jul sensor kek \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x91\x8e',0
USER -mbaknya gebLeg bat ajg.. ngeseLin.. \xf0\x9f\x98\x82',0
USER pLIS AYO BANGET. TP PASTI BERISIK BGT KARNA KALO KITA LAGI EEK JAM 1 MALEM AJA MESTI CERITA &lt;/3',0
"USER ""Koe seh mending bro aku lo koyo ngene ngasi mumet""\n\nAku ki meh curhat cok ora malah adu nasib,cen konco bangsat'",0
USER eh tai kok lewat nya jam segini bgts',0
"USER gendeng = edan = gila\ncontoh ""eh gendeng tenan wong iku koyok ngono kelakuane""'",0
USER kota gaplek',0
Lek kadong jatuh cinta masio telek kucing yo rasa coklat.',0
"4 paket lagi habis itu udah wes, kere \xf0\x9f\x98\x82'",0
"USER halah wedokan jembut wes sukur ditakoni, timbang garangan mu bodo amat malah melasi nyuk'",1
"ajdiejanwkama guatu tau ini bukan cuma karna silit ayam, tp grgr gua overthinking jugaa\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad jd gmn yyyy'",0
USER USER jeo asu anjg',0
USER Sejak kapan matamu picek? :(',0
"USER Hadeeh gak ngerti kekmana lah negri ini, pemerintah dan rakyat sama sama geblek hahaahaha'",1
"USER Coba belajar dari bajul nder, bajul biasanya pinter omong'",0
USER congor emyu emg rata\xc2\xb2 ngeselin',1
USER Sah sah aja sih yg namanya obsesi nder.\n\nTapi luweh penak urip nang ndeso koyok e.\n\xf0\x9f\x98\x85',0
km tu ganteng lek cangkeme meneng',0
USER USER USER mey doang ap yh yg agak ndeso ajh gk ad brisik2x',0
USER USER jaga cocotmu delonte',1
"USER USER Cupu anjir guntur, pakenya munyuk sih'",0
USER gw tambah nangis asu',0
USER USER USER balas dulu chatnya guh jangan sok ganteng muka kek peler pun',1
USER di silit lah biar anget',0
USER Mata lu picek',0
Ya mau nya pulang lho.. Tapi ribet rapid dan tes swab nya itu lho.. Emang dipikir aku kerjo ning Kulon ndeso piye lho..',0
"USER ""ya gpp lo, kan ak bkn spsp mu"" \najg tai babi'",1
Asu bgt gamau dari dulu\xf0\x9f\x91\x8e\xf0\x9f\x98\x80 https://t.co/O2XLWpnVoF',0
"jangan suka memandang orang sebelah mata, kalo km memandang sebelah mata artinya km picek!'",0
USER knp gue bacanya picek',0
USER iya anjr pekok',0
"USER mbange koe komitmen tai anjing rawani yg""an'",1
USER Itu namanya goblog mas jgn diplihara',0
USER ANJROT NGAKAK BANGET ASU',0
"mirip artis indo billy davidson ga si, apa mata gue yg picek? https://t.co/Pvyzju7Vug'",0
pgn nangis ak telek',0
USER cocote dan silit + horok',0
USER USER desc goblog bkn tag',0
"USER udah, goblog'",0
"USER Idih najis , cantik2 kok ngising'",0
USER #dimanaKPAI \n\nUSER mendadak budheg',1
"praktikum ku ra patrap tenan ngawur, lueh\nDAH LIBUR MASI AJA PRAKTIKUM, dosen edan'",1
169. Jangan jadi lambe turah makanya https://t.co/AEllJ1P3Jh',0
USER sut eh goblog',0
USER gendeng aa kopian endi bukak jam 4 isuk iki',0
USER /meniupkan bubuk merica ke matamu/ mampus picek dah lu',1
"habis curekan, kuping malah tambah budeg kok bisaa \xf0\x9f\x98\x82\xf0\x9f\x98\xad'",0
USER edan zona hitam pdhl',0
USER keren nek raine di ganti',0
USER gebleg mau misuh jadinya \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',0
kenapa suho di dramanya bener2 nggateli banget se',0
"Asli bro, ngurus bocah ora gampang. Apalagi kalau cuma sendirian (single parent). Baru sekitar setahun ngurus, padahal yg ku urus uda kelas 6 SD.\nJadi ngeyel karo wong tuwa setelah mampu berpikir tanpa proses penyelesaian yg benar, berarti pancen kita yg lengob!! \n\xf0\x9f\x99\x87\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x99\x87\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x99\x87\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x99\x87\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'",0
USER hbd decaaa ojo galau galauuu. ayu ayu kok hobi galau. saru \xf0\x9f\x98\xa0',0
"USER aku aj smpe skrg gatau lathi celeng tuh gmn, gmn mo bikin :)'",0
USER Bajul putih .',0
"gausah kakean cocot poo se, salah yo salah\nmblenek suwe suwe aku..'",1
USER USER USER Demokrasi tp harus terukur..jgn asal cocot baru minta maaf. .dibalik mustinya..dipikir yg matang baru cocot..wes angelll\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',1
hadeh tida percaya cocotmu since day1 memang\xf0\x9f\x94\xab',1
USER asu gua jgn di spill bgst',1
gajelas anjing penipu tai',1
USER USER USER USER Betul baaang.. memakai USER sm aja memperkaya para KADRUN GEBLEG',0
"USER ahahahaha ""cocotmu"" mantap\xf0\x9f\xa4\xb8'",0
"USER serial tv azab;\n""Tetangga bacot banget, kuburannya bergetar karena malaikat sewaktu menyiksa mukulnya bagian congor duluan""'",0
"USER USER USER USER Hoo asu, celeng wkwkwk'",0
USER PICEK AJAAA',0
di deleng deleng panjenengan pancen bajingan juga yah',1
Tapi yo encen si kadang bercandaane dewe iso ngloroni atine wong liyo',0
"Memang bangsat ngetik capek capek, ngga kesave laptop mati karna macet. Djancok koe top top'",0
Corona taek corona asu babi ngentot garakno gasido liburan ae',0
USER USER USER MUNYUK SP HAH?',0
"Bocah itu cuma congor doang yg ada, otak kagak punya USER otak cabul ngeres pula \n\n6 org dibantai polisi mereka diam saja \n\n#IndonesiaHumanRightsSOS https://t.co/a0YARJwn6T'",1
USER oh iyooo celeng i',0
Masih aja njrot\xf0\x9f\x98\xab gebleg nemen iki cok duhkah https://t.co/NVgQBBMOUM',0
"USER Tumben emg ini yang vip juga, emg elite global nyerang sampe silit juga'",0
USER eek mulu si bleki',0
"USER matamu picek, kupingmu tuli, cangkemmu suwek.\nsudah banyak buktinya masih juga pura2 bertanya zul'",1
USER Celeng...!',0
"USER Wah ngapain itu, jangan\xc2\xb2 ngising dibawa jembatan koe yo \xf0\x9f\x98\x82'",0
"wes matane picek, wong e malesan, tak keramasi raimu cok sumpah.'",1
"USER wtf ""sudah naasnya"" anjinggggg sini kepala lu yang digiling gampang bgt bicaranya si kirik'",1
USER Ku tak tau arah jalan pulang. Aku tanpamu butiran eek.',0
RT USER: USER USER Argumen goblog bahan gorengan akun2 repost selalu itu. Gak bener persepsi kayak gitu',1
USER USER Wkwkwkwk bayi celeng tuh yg kyk qm kannn',0
"USER Da anjing jeng goblog ayena mah ges jadi kata"" imbuhan'",0
RT USER Alay lu tai',0
Tak pikir pikir media e USER tokoh utama e aku tok. Konco e kene podo ga gelem kene follow kabeh wedi ambek nggacor e lambene arek iki \xf0\x9f\x99\x83\xf0\x9f\x99\x83',1
"USER tapi gapapa tong, lo gedenya paling bisa bikin anak perawan modyar kok'",0
nggapleki aku bagus tenan nek rung adus.',0
"usaha yg bagus admin munyuk, skrng kembali ngidol https://t.co/aW9hWL1VRT'",1
"lupaa, gue ga ada cp gebleg'",0
USER Sering makan Yo. Apalagi daging celeng. Sering nggak sengaja makan di bakso',0
USER USER USER USER Siapa aja boleh\nKenapa kok kejang\xc2\xb2 mentri agama dari banser makin nyungsep yaaa imam dongok jinjingan mu \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\nBiar aja jinjingan mu membusuk di penjara karna congor dia jadi kalian\xc2\xb2 yg masih di luar segera bertobat kembalilah ke jalan yg benar',1
USER USER USER Gebleg bgd\xf0\x9f\x98\xad',0
TETEP AJA EDAN HUFT PUSING. https://t.co/40LXMtDVHn',0
USER tumben bener admin munyuk',1
"USER Gebleg, bebas bgt negri ini'",0
USER USER asu lu mau ditebas levi cangkemmu',1
Hadddaah..orang ini lagi aja..udah tau kaga lucu..masih aja di paksain..(congor tukang cuanki)',1
GUA KIRA JUMPOL LAGI KOSPLEY JADI CEWE \xf0\x9f\x98\xad https://t.co/SAWyXE78hq',0
USER Bahasa jawa halusnya : segawon\nBahasa jawa kasarnya : asu\nBahasa jawa nya anak anjing : kirik',0
USER pakein garam lah goblog',0
"USER NOOOO GABOLEH GITU, MATANYA AJA YANG PICEK'",0
Kenapa sih gw kebelet eek nya harus jam segini\xf0\x9f\x98\xad\xf0\x9f\x98\xad',0
USER USER ANAKKU BUDEG ANAKMU THAK KEPRUK \xf0\x9f\x98\xad\xf0\x9f\x98\xad',1
USER USER emmg goblog',0
Mksdnya tuh wong borok gitu nun? // https://t.co/jxufTz9xah',0
USER iyaa ribet\nedan aku',0
"USER Bocah anjing bahasa lo jelek banget, muka lo kaya biji peler bangsat kontol bocah anjijg nnnggeentiot'",1
"Asu, Anjing, Bedes, Kirik, Monyet, nyambik, \n\nitu nama binatang jing \xf0\x9f\xa4\xac'",0
USER pantat pantat ndasmu yang!\xf0\x9f\x98\xa0',1
kirik kon emg',1
USER USER Ah tai buka kartu',0
USER USER USER emg siapa asu',0
yg namanua ucha gebleg',0
GEBLEG BGT ANJIR \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/2aJo9fTOt0',0
USER lu ngaca gebleg',0
"setelah opa Alex pensiun, baru kali ini pengen cepet2 liat Munyuk main'",0
USER dih tai jg luh',1
"USER sumpah ya a abi geus cape, ketemu nya jeung lalaki nu keparat deui'",0
"USER Nangis kita samaan, gue kira gua gebleg gtkan taunya emng gabisa'",0
USER trending doang asu',0
USER anjr picek klo di bahasa daerahku artinya buta \xf0\x9f\x98\xad',0
indhm asu emangg anaknya sapa c',1
USER itu plit pekok',0
USER cocot tonggo kerass',0
"USER nyali lu ciut ya du? gak ush kuatir, nnti cuma ditanyain aja koq.\nmakanya, cocot, jempol dikondisikan. gak usah sok ok, karena lu sm sprti gue, bukan siapa\xc2\xb2. paham?\nhttps://t.co/dPMJVEFNSc'",1
"USER namanya orang tanya kalo gamau ngejawab ya gausah kerja mas, cangkeme waton banget rono rene hih mangkeli'",1
"oalah ancen bener, mending macak goblok ae ng kerjoan.'",0
USER AK GKUAD SM ORG GOBLOG',0
USER gue bacanya silit anjrot',0
USER gapapa si asu mksdnya\xf0\x9f\x98\x87',0
USER Seng trending blunder kabeh jancok gak jelas blas asu',1
duh asu kesel',0
USER USER USER plastik joyo boyo',0
USER masuk angin mah sokor ke',0
USER USER Cocotmu uenake lak omong bangsat',1
USER ngising ro umbah2 kak',0
USER INGAT AKU YG JNGAND LPA. KL LUPA BOKONG KMU KELAP KELIP NNTI',0
"USER Kalau udah ketangkep, congor nya mirip curut kecebur got....\xf0\x9f\xa4\xa3\xf0\x9f\x98\x85'",1
USER Berani laporkan ini... tak jilat silitmu\xf0\x9f\x98\x85 https://t.co/Q3riaZh2UC',1
"USER USER aku sombong gawe wong liyo, lek gawe kon aku sayang hahha'",0
gitu doang udah serasa jadi hacker internesyenel gebleg',0
USER eek atuh',0
picek bgt mata',0
USER saru nek mbake sing klambi coklat ga gowo klambi',0
"USER awalnya ku malah kirain itu akun bodong si mya kalipa, pas ku liat kok cem eek \xf0\x9f\x98\x91'",0
USER Segawon biar alus',0
USER USER Apa garlic bread nya jadi mambu silit?',0
cowo itu\nkalo dibales cepet tar bosenan\nkalo dibales lama malah ngilang\n\ntelek jaran:)',0
aku tu ga mau cari cewe lagi\nhalah lambemu \xf0\x9f\x98\x9a',1
USER garangan apa? boyo apa?',0
USER USER Bajul terdeteksi',0
USER Aku bokong waee\xf0\x9f\xa4\xa3',0
USER ak sambil duduk di wc tp ga eek',0
Ayolah naik satu tingkat jauhin munyuk sianying',0
USER asu aku pake implora',0
USER ketawa bgt asu USER USER USER USER USER USER',0
Bangsat emang yg suka ngerokok sambil nyetir.. GOBLOKKKKKK https://t.co/DWWefCneS7',1
USER Segawon apa',0
USER USER USER Asu inget banget:v caper ke kakel anjrot',0
USER asu kirik anjing dog',1
akhirnya bisa ngising',0
Tetep bersyukur selagi isih iso ngopi pagi bar kui ngising',0
terserah lah asu.',0
Uwu uwu matamu picek! Yang ada menyedihkan anying.',0
"USER iya gathel ding, bukan gatel wkwkw'",0
info bakulan sego goreng seng mesisan iso nggoreng cocot sak rupone tonggo mbe arek seng kakean maido wong tuo',1
"Ditinggal ngegame dilut, langsung ngamuk diblok e. Mataneee picek.'",0
USER pembohong maling tai',1
"USER goblok, anjing lo, asw, bangsat, jancok, tolol'",1
USER goblok kapten kok pekok men koeee',1
USER USER USER Ya namanya adik kakak goblog',0
awas aja pas idol lo di hate nyari perlindungan dengan ex0. lambemu ku cabein',1
"USER USER USER USER USER Matamu picek bagian dari islam,'",1
USER -asu\n-jancuk\n-bajingan\n-bangsat\n-celeng\n-telaso\nudh ah itu aja\xf0\x9f\x98\xad',0
"USER ogah, budeg bat anying wkwkwk'",0
USER Kamu mirip segawon si',1
Kenapa meme ngeluarin darah?\nKalo ngeluarin tai bool goblog',0
USER USER USER kalo ga ynwa apakah dia seorang munyuk?',0
USER Budeg anjir di motor mah mana mau gua:( mending mah ke taman kota aja lah udh duduk duduk waeliatin orang lalu lalang.',0
deketnya sama siapa jadiannya sma siapa. jancog raimu dek',1
USER sp blg gua ga nyangka ya pekok',0
"baik saat butuh,picek saat rabutuh cen modelanmu koyo tempe bosok'",1
USER USER nek koe yo rausah takoni meneh meh pie bangsat',1
USER USER ASU PAKE SUB\xf0\x9f\x98\x87',0
USER nom maenan gaplek yuk',0
USER ngapain looo tai',1
USER USER Kirik parah pisan\xf0\x9f\xa4\xa3',0
USER Bisa bisanya ketek jadi memek',0
semarang kaline buthek\nsing disayang matane picek:(',0
"vogue celeng apaan lagi,,,,'",0
"USER lho cok\nisok e ngmong ""selingkuh itu indah dek"" telekmu i'",0
USER pekok bgt',0
USER gegayaan mau fitnah koko dasar wong gemblung',1
km islam? beradab? punya akal? kalo chat pake salam dong asu',1
"USER USER Udh brp menteri agama yg paham akar masalah persekusi ibadah gara2 SKB 2 menteri? Ato mereka pura2 budeg?\nDan sepucuk kertas ini mau dilanjut ke brp menteri lg?\nKl mmg mau adil sebagai manusia dan sbg penguasa di bumi, mesjid dan musala jg mesti bikin IMB.'",0
"USER Masa bikin lagu judulnya ""merasa horny"" gebleg anjerr ngakakk\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0
USER vogue celeng mna ?',0
"USER Goblog banget anjir gue pencet pencet tanda silangnya, dalem ati:\n""kok ga keluar keluar sih bjir""'",0
USER bangsat ancen e mana angel bego bgt',1
RT USER Wong liyo nek stres iso kuru aku malah tambah lemu\nealah',0
"USER Artinya begini bu, : Pemerintah kok gebleg ya\nHehehhe'",0
"USER Akan ada masanya, omongan orang orang bijak dulu terbukti, wong pinter mangan wong bodho'",0
USER USER USER ((gebleg)) ngakak njir',0
"RT USER Pemerintah Sebut Istilah 'New Normal' Pandemi Covid-19 Keliru https://t.co/8LX9qxc9nl""",0
USER ke silit bisa',0
USER USER hahahahhaha tai bgt ajeng',0
"USER USER Yo lek aku ga mbelani mas,mosok aku teko ndeso nak sby mek tuku soto tok.'",0
"USER USER Goblog nih budak, kudu rada di palidkeun di pnd'",0
valid bo cocot congor bauk busuk https://t.co/qhUmxGMKVz',1
"USER USER Nunggu kabar kpn si Abdul Somad ditangkap trus di keplak ndase, pasti mewek2 njijiki....!'",1
USER USER Babat habis jembutmu aja',1
USER oala pagi pagi ak dapet fucek. jahat banget ya asu',0
"Nyari duit ampe keringet ke silit silit, abisnya mah sekicep doank astagfirullah \xf0\x9f\x98\x92\xf0\x9f\x98\x92\xf0\x9f\x98\x92'",0
Apa cuman gua doang yang ga suka misuh anjing babi tapi suka ngomong kirik asuu :v',0
USER bagus brarti mata km nggak picek',0
"USER Wah manusia terbodoh yg pernah aku lihat di negeri ini, tidak pernah ada kata2 yg baik keluar dari congor \xf0\x9f\x90\x96\xf0\x9f\x90\x96\xf0\x9f\x90\x96'",1
"USER Diduduhno fakta ngene iki esjewe ibukota podo picek matane. Gak gelem ndelok sisi lain &amp; solusi masalah, pokoke mbacot nomer siji. Kapokmu kapan di ""jancok2no"" arek suroboyo. Pancen nangdi2 iku wong2 paling pinter bab ngurusi urusane wong liyo. \xf0\x9f\xa4\xad'",1
USER ASU DIEM GAK LU GUE NANGIS BENERAN',1
USER USER USER USER USER USER USER USER USER USER USER USER USER kak belikan batu ginjal tuk melempar cocotmu',0
USER Baru tau kalo ada bajul yg insecure wkwi',0
